StudentID,Course,Grade,Section_Grade
STU799,Microeconomics AP,12,87.04
STU622,Mythology Classical and World Literature Post-AP,12,95.54
STU622,Spanish Literature and Culture AP,12,94.74
STU622,Calculus AB AP,12,92.5
STU622,Biology AP,12,99.09
STU622,Organic Chemistry Post-AP,12,98.27
STU622,European History AP,12,99.05
STU622,AP Research (Capstone Year 2),12,100
STU788,English Literature and Composition AP,12,95.82
STU788,Studio Art Drawing AP,12,97.17
STU788,Spanish Language and Culture AP,12,96.25
STU788,Calculus AB AP,12,90.55
STU788,Biology AP,12,90.19
STU788,AP Research (Capstone Year 2),12,100
STU788,Microeconomics AP,12,93.36
STU500,English Literature and Composition AP,12,93.45
STU500,Art History AP,12,95.49
STU500,Spanish IV,12,88.67
STU500,Statistics AP,12,85.11
STU500,Environmental Science AP,12,86.08
STU500,European History AP,12,91.03
STU667,Spanish Literature and Culture AP,12,97.23
STU667,Statistics AP,12,98.28
STU667,Calculus BC AP,12,98.93
STU667,Biology Post-AP,12,99.47
STU667,AP Research (Capstone Year 2),12,100
STU667,Psychology Research and Applications Post-AP,12,100
STU489,English Literature and Composition AP,12,79.89
STU489,Seminar in Visual Arts Post-AP,12,98.68
STU489,French Language and Culture AP,12,90.18
STU489,Multivariable Calculus Post-AP,12,88.1
STU489,Artificial Intelligence Post-AP,12,96.74
STU489,Physics C AP: Mechanics,12,91.74
STU489,Microeconomics AP,12,85.82
STU92,English Literature and Composition AP,12,89.82
STU92,Latin AP,12,91.07
STU92,Calculus I Honors,12,85.15
STU92,Astronomy Honors,12,85.78
STU92,European History AP,12,81.58
STU198,English Literature and Composition AP,12,91.39
STU198,Calculus BC AP,12,83.23
STU198,Artificial Intelligence Post-AP,12,98.53
STU198,Physics C AP: Mechanics,12,91.16
STU198,European History AP,12,92.76
STU198,AP Research (Capstone Year 2),12,97.13
STU524,Mythology Classical and World Literature Post-AP,12,94.35
STU524,Statistics AP,12,95.38
STU524,Calculus AB AP,12,91.86
STU524,Artificial Intelligence Post-AP,12,96.31
STU524,Physics C AP: Mechanics,12,89.14
STU524,European History AP,12,97.51
STU524,AP Research (Capstone Year 2),12,100
STU469,English Literature and Composition AP,12,90.05
STU469,Studio Art 3-D Design AP,12,98.29
STU469,Latin AP,12,93.45
STU469,Calculus I Honors,12,90.2
STU469,Astronomy Honors,12,91.95
STU469,European History AP,12,92.7
STU67,English Literature and Composition AP,12,93.82
STU67,Spanish Language and Culture AP,12,93.55
STU67,Calculus AB AP,12,95.14
STU67,Data Structures Post-AP,12,93.31
STU67,Physics I AP,12,90.96
STU67,Microeconomics AP,12,91.14
STU162,Women Writers Post-AP,12,94.24
STU162,Chinese Language and Culture AP,12,91.31
STU162,Multivariable Calculus Post-AP,12,96.6
STU162,Physics C AP: Mechanics,12,95.96
STU162,"Philosophy, Politics, and Economics Post-AP",12,93.03
STU715,Mythology Classical and World Literature Post-AP,12,92.49
STU715,Spanish Language and Culture AP,12,95.73
STU715,Calculus BC AP,12,87.02
STU715,Data Structures Post-AP,12,91.06
STU715,Physics I AP,12,95.46
STU715,Psychology Research and Applications Post-AP,12,100
STU678,Shakespeare Post-AP,12,91.46
STU678,Spanish: 20th Century Latin American Literature Post-AP,12,96.5
STU678,Statistics AP,12,96.14
STU678,Calculus BC AP,12,93.45
STU678,Environmental Science AP,12,94.04
STU678,Psychology AP,12,95.59
STU678,European History AP,12,98.59
STU284,English Literature and Composition AP,12,94.24
STU284,Seminar in Visual Arts Post-AP,12,98.53
STU284,Spanish: 20th Century Latin American Literature Post-AP,12,95.17
STU284,Calculus BC AP,12,88.98
STU284,Chemistry AP,12,90.95
STU284,Microeconomics AP,12,92.43
STU659,English Literature and Composition AP,12,96.2
STU659,Art History AP,12,96.15
STU659,Spanish Language and Culture AP,12,96.7
STU659,Calculus I Honors,12,97.69
STU659,Biology AP,12,91.4
STU659,Astronomy Honors,12,96.65
STU49,Shakespeare Post-AP,12,94.62
STU49,French Language and Culture AP,12,95.45
STU49,Calculus AB AP,12,88.75
STU49,Chemistry AP,12,84.46
STU49,Psychology AP,12,97.43
STU49,AP Research (Capstone Year 2),12,100
STU9,English Literature and Composition AP,12,92.18
STU9,Chinese Language and Culture AP,12,93.67
STU9,Calculus I Honors,12,95.75
STU9,Biology AP,12,84.73
STU9,Marine Science Honors,12,92.34
STU9,Microeconomics AP,12,86.47
STU213,English Literature and Composition AP,12,76.45
STU213,Spanish IV,12,86.3
STU213,Calculus I Honors,12,90.71
STU213,Anatomy and Physiology Honors,12,83.29
STU213,European History AP,12,85.16
STU213,Microeconomics AP,12,79.28
STU400,Shakespeare Post-AP,12,96.17
STU400,Spanish V Honors,12,97.59
STU400,Calculus BC AP,12,82.17
STU400,Physics I AP,12,91.53
STU400,European History AP,12,98.22
STU506,Mythology Classical and World Literature Post-AP,12,91.72
STU506,Spanish Literature and Culture AP,12,89.79
STU506,Calculus AB AP,12,88.6
STU506,Biology AP,12,86.61
STU506,Anatomy and Physiology Honors,12,96.5
STU506,Psychology Research and Applications Post-AP,12,100
STU492,English Literature and Composition AP,12,76.14
STU492,Studio Art 3-D Design AP,12,89.51
STU492,Spanish V Honors,12,88.64
STU492,Calculus I Honors,12,84.25
STU492,Marine Science Honors,12,76.5
STU492,European History AP,12,77.39
STU702,English Literature and Composition AP,12,86.32
STU702,Spanish IV,12,82.88
STU702,Calculus AB AP,12,79.58
STU702,Astronomy Honors,12,88.75
STU702,Anatomy and Physiology Honors,12,92.56
STU702,World History AP,12,86.53
STU529,English Literature and Composition AP,12,98.62
STU529,Chinese Language and Culture AP,12,97
STU529,Statistics AP,12,96.59
STU529,Multivariable Calculus Post-AP,12,98
STU529,Artificial Intelligence Post-AP,12,98.88
STU529,Physics C AP: Mechanics,12,98.44
STU509,English Literature and Composition AP,12,96.05
STU509,Chinese V Honors,12,96.82
STU509,Calculus I Honors,12,98.4
STU509,Biology AP,12,92.53
STU509,Microeconomics AP,12,92.32
STU490,On The Fringe: Marginalized Voices in Literature Post-AP,12,98.72
STU490,Spanish Language and Culture AP,12,96.25
STU490,Statistics AP,12,90.94
STU490,Calculus I Honors,12,91.35
STU490,Marine Science Honors,12,94.62
STU490,Microeconomics AP,12,85.93
STU699,English Literature and Composition AP,12,58.62
STU699,Spanish: 20th Century Latin American Literature Post-AP,12,73.33
STU699,Calculus AB AP,12,86.78
STU699,Artificial Intelligence Post-AP,12,70.63
STU699,Physics C AP: Mechanics,12,60.6
STU699,European History AP,12,76.42
STU70,Mythology Classical and World Literature Post-AP,12,97.53
STU70,Spanish Language and Culture AP,12,95.35
STU70,Multivariable Calculus Post-AP,12,93
STU70,Artificial Intelligence Post-AP,12,96.96
STU70,Organic Chemistry Post-AP,12,96.54
STU70,Science Research III Advanced,12,97
STU70,European History AP,12,97.42
STU277,Shakespeare Post-AP,12,93.95
STU277,Spanish Language and Culture AP,12,97.53
STU277,Calculus I Honors,12,96.1
STU277,Chemistry AP,12,91.82
STU277,European History AP,12,97.03
STU277,AP Research (Capstone Year 2),12,99.51
STU40,Shakespeare Post-AP,12,93.45
STU40,Chinese Language and Culture AP,12,95.34
STU40,Calculus BC AP,12,97.72
STU40,Chemistry AP,12,96.01
STU40,European History AP,12,98.67
STU40,"Philosophy, Politics, and Economics Post-AP",12,94.85
STU164,English Literature and Composition AP,12,88.37
STU164,Spanish Language and Culture AP,12,91.3
STU164,Statistics AP,12,93.08
STU164,Calculus AB AP,12,83.35
STU164,Marine Science Honors,12,93.77
STU164,Microeconomics AP,12,87.64
STU231,English Literature and Composition AP,12,77.45
STU231,Spanish V Honors,12,87.48
STU231,Calculus I Honors,12,81.48
STU231,Environmental Science AP,12,72.19
STU231,European History AP,12,75.08
STU231,Microeconomics AP,12,70.96
STU77,Shakespeare Post-AP,12,95.35
STU77,Spanish Language and Culture AP,12,97.45
STU77,Statistics AP,12,95.34
STU77,Calculus BC AP,12,92.63
STU77,Chemistry AP,12,91.35
STU77,Science Research III Advanced,12,98
STU77,Microeconomics AP,12,96.41
STU23,Women Writers Post-AP,12,94.92
STU23,Spanish Language and Culture AP,12,93.78
STU23,Multivariable Calculus Post-AP,12,92.8
STU23,Physics C AP: Mechanics,12,92.79
STU23,Science Research III Advanced,12,96
STU23,European History AP,12,94.06
STU397,English Literature and Composition AP,12,92.88
STU397,Spanish Language and Culture AP,12,93.4
STU397,Calculus I Honors,12,96.46
STU397,Biology AP,12,85.62
STU397,Anatomy and Physiology Honors,12,91.6
STU397,Microeconomics AP,12,83.48
STU66,Shakespeare Post-AP,12,95.48
STU66,Spanish Language and Culture AP,12,97
STU66,Calculus AB AP,12,92.95
STU66,Chemistry AP,12,93.58
STU66,AP Research (Capstone Year 2),12,100
STU66,Microeconomics AP,12,96.27
STU441,English Literature and Composition AP,12,95.77
STU441,Chinese Language and Culture AP,12,93.99
STU441,Calculus AB AP,12,80.95
STU441,Data Structures Post-AP,12,87.26
STU441,Biology AP,12,90.58
STU441,World History AP,12,101.63
STU571,English Literature and Composition AP,12,93.43
STU571,French V Honors,12,84.76
STU571,Calculus I Honors,12,96.26
STU571,Astronomy Honors,12,93.24
STU571,Psychology AP,12,93.16
STU571,Microeconomics AP,12,90.91
STU29,Talented Writers Program III Honors,12,92.89
STU29,Art History AP,12,94.04
STU29,Spanish Language and Culture AP,12,91
STU29,Calculus I Honors,12,89.15
STU29,Anatomy and Physiology Honors,12,84.51
STU540,Women Writers Post-AP,12,96.95
STU540,Seminar in Visual Arts Post-AP,12,98.47
STU540,Spanish Language and Culture AP,12,94.45
STU540,Calculus AB AP,12,79
STU540,Environmental Science AP,12,88.03
STU540,Government and Politics: United States AP,12,88.59
STU540,Microeconomics AP,12,82.96
STU290,Shakespeare Post-AP,12,96.15
STU290,Spanish Language and Culture AP,12,96.1
STU290,Multivariable Calculus Post-AP,12,91.3
STU290,Organic Chemistry Post-AP,12,95.8
STU290,Psychology AP,12,96.26
STU290,Social Entrepreneurship III Advanced,12,97.38
STU290,Microeconomics AP,12,93.79
STU39,Mythology Classical and World Literature Post-AP,12,94.65
STU39,French Language and Culture AP,12,93.33
STU39,Calculus AB AP,12,81.94
STU39,Physics I AP,12,79.36
STU39,Science Research III Advanced,12,97
STU39,European History AP,12,90.91
STU708,Shakespeare Post-AP,12,93.22
STU708,Spanish IV,12,94.66
STU708,Calculus BC AP,12,96.62
STU708,Chemistry AP,12,95.96
STU708,AP Research (Capstone Year 2),12,100
STU708,Social Entrepreneurship III Advanced,12,93.38
STU708,Microeconomics AP,12,95.46
STU474,Shakespeare Post-AP,12,94.22
STU474,Spanish: 20th Century Latin American Literature Post-AP,12,97
STU474,Calculus BC AP,12,93.22
STU474,Chemistry AP,12,92.47
STU474,European History AP,12,96.65
STU474,"Philosophy, Politics, and Economics Post-AP",12,94.24
STU175,English Literature and Composition AP,12,78.18
STU175,Chinese Language and Culture AP,12,90.23
STU175,Calculus AB AP,12,87.71
STU175,Physics I AP,12,80.35
STU175,Psychology AP,12,79.82
STU175,Microeconomics AP,12,82.46
STU408,On The Fringe: Marginalized Voices in Literature Post-AP,12,96.6
STU408,Art History AP,12,99.3
STU408,French Language and Culture AP,12,95.05
STU408,Calculus BC AP,12,94.18
STU408,Biology Post-AP,12,95.83
STU408,Chemistry AP,12,94.46
STU408,Science Research III Advanced,12,97
STU530,English Literature and Composition AP,12,83.99
STU530,Spanish Language and Culture AP,12,94
STU530,Statistics AP,12,92.96
STU530,Physics I AP,12,76.54
STU530,European History AP,12,84.87
STU530,Microeconomics AP,12,86.16
STU83,Shakespeare Post-AP,12,96.4
STU83,Spanish Language and Culture AP,12,95.35
STU83,Calculus AB AP,12,91.6
STU83,Environmental Science AP,12,94.96
STU83,European History AP,12,97.98
STU83,AP Research (Capstone Year 2),12,100
STU352,Women Writers Post-AP,12,95.93
STU352,Latin AP,12,95.27
STU352,Calculus BC AP,12,94.82
STU352,Data Structures Post-AP,12,90.1
STU352,Physics C AP: Mechanics,12,88.49
STU352,Microeconomics AP,12,92.91
STU435,English Literature and Composition AP,12,80.87
STU435,Spanish V Honors,12,95.49
STU435,Calculus I Honors,12,95.05
STU435,Biology Post-AP,12,94.38
STU435,Chemistry AP,12,94.8
STU435,Microeconomics AP,12,90.41
STU435,Psychology Research and Applications Post-AP,12,100
STU724,English Literature and Composition AP,12,90.1
STU724,Spanish IV,12,80.84
STU724,Calculus I Honors,12,78.28
STU724,Astronomy Honors,12,77.22
STU724,European History AP,12,74.89
STU392,English Literature and Composition AP,12,89.71
STU392,Spanish Language and Culture AP,12,91.3
STU392,Calculus I Honors,12,88.15
STU392,Biology AP,12,87.47
STU392,European History AP,12,84.52
STU392,AP Research (Capstone Year 2),12,96.08
STU614,English Literature and Composition AP,12,92.66
STU614,Spanish IV,12,93.51
STU614,Statistics AP,12,93.15
STU614,Calculus AB AP,12,90.76
STU614,Physics I AP,12,80.53
STU614,Microeconomics AP,12,91.74
STU603,English Literature and Composition AP,12,80.56
STU603,Latin AP,12,88.17
STU603,Statistics AP,12,82.08
STU603,Calculus I Honors,12,86.09
STU603,Environmental Science AP,12,79.22
STU603,Microeconomics AP,12,76.82
STU103,Women Writers Post-AP,12,96.61
STU103,Chinese Language and Culture AP,12,93.21
STU103,Calculus BC AP,12,90.78
STU103,Chemistry AP,12,93.06
STU103,Environmental Science AP,12,95.21
STU103,European History AP,12,93.53
STU141,English Literature and Composition AP,12,95.58
STU141,Spanish V Honors,12,95.21
STU141,Calculus AB AP,12,93.4
STU141,Biology AP,12,92.54
STU141,Organic Chemistry Post-AP,12,97.92
STU141,Microeconomics AP,12,95.93
STU709,Shakespeare Post-AP,12,95.91
STU709,Seminar in Visual Arts Post-AP,12,98.42
STU709,Spanish Language and Culture AP,12,95.51
STU709,Calculus I Honors,12,90.45
STU709,Biology AP,12,83.87
STU709,Psychology AP,12,92.84
STU709,Social Entrepreneurship III Advanced,12,94.89
STU202,Shakespeare Post-AP,12,94.5
STU202,Spanish Language and Culture AP,12,92.81
STU202,Calculus BC AP,12,89.02
STU202,Biology AP,12,93.6
STU202,Social Entrepreneurship III Advanced,12,93.17
STU202,"Philosophy, Politics, and Economics Post-AP",12,96.67
STU202,Psychology Research and Applications Post-AP,12,100
STU832,Women Writers Post-AP,12,95.59
STU832,Studio Art 2-D Design AP,12,90.48
STU832,Spanish Literature and Culture AP,12,88.44
STU832,Calculus I Honors,12,90.49
STU832,Biology AP,12,75.04
STU832,European History AP,12,92.12
STU44,English Literature and Composition AP,12,77.52
STU44,Art History AP,12,84.32
STU44,Spanish V Honors,12,88.46
STU44,Statistics AP,12,78.33
STU44,Psychology AP,12,74.46
STU44,European History AP,12,77.9
STU160,English Literature and Composition AP,12,94.01
STU160,Spanish Language and Culture AP,12,94.91
STU160,Statistics AP,12,94.43
STU160,Calculus AB AP,12,84.36
STU160,Chemistry AP,12,84.48
STU160,Microeconomics AP,12,94.53
STU72,English Literature and Composition AP,12,90.24
STU72,Spanish IV,12,82.4
STU72,Calculus I Honors,12,95.2
STU72,Biology AP,12,84.98
STU72,Anatomy and Physiology Honors,12,89.63
STU72,Microeconomics AP,12,84.46
STU695,Shakespeare Post-AP,12,95.63
STU695,Spanish: 20th Century Latin American Literature Post-AP,12,98.92
STU695,Statistics AP,12,96.5
STU695,Calculus BC AP,12,90.33
STU695,Environmental Science AP,12,95.51
STU695,Microeconomics AP,12,93.47
STU157,Women Writers Post-AP,12,95.79
STU157,Spanish Language and Culture AP,12,95.5
STU157,Calculus BC AP,12,87.28
STU157,Biology Post-AP,12,94.63
STU157,Chemistry AP,12,94.46
STU157,World History AP,12,99.59
STU421,English Literature and Composition AP,12,92.06
STU421,Studio Art Drawing AP,12,93.35
STU421,Art History AP,12,95.73
STU421,Spanish V Honors,12,91.62
STU421,Calculus I Honors,12,94.35
STU421,Marine Science Honors,12,89.34
STU5,English Literature and Composition AP,12,84.61
STU5,Spanish V Honors,12,94.01
STU5,Calculus I Honors,12,94.24
STU5,Biology Post-AP,12,97.87
STU5,European History AP,12,96.62
STU8,English Literature and Composition AP,12,92.04
STU8,Studio Art 3-D Design AP,12,98.66
STU8,French V Honors,12,92.69
STU8,Statistics AP,12,86.63
STU8,Calculus I Honors,12,98.15
STU8,Biology AP,12,73.34
STU8,Microeconomics AP,12,85.78
STU116,On The Fringe: Marginalized Voices in Literature Post-AP,12,92.89
STU116,Spanish V Honors,12,92.31
STU116,Calculus I Honors,12,92.5
STU116,Biology AP,12,87.7
STU116,Psychology AP,12,90.63
STU116,European History AP,12,86.56
STU133,Mythology Classical and World Literature Post-AP,12,92.68
STU133,Chinese Language and Culture AP,12,87.07
STU133,Calculus AB AP,12,79.75
STU133,Biology AP,12,88.44
STU133,Organic Chemistry Post-AP,12,93.83
STU133,Microeconomics AP,12,85.94
STU165,English Literature and Composition AP,12,90.02
STU165,Spanish IV,12,83.59
STU165,Statistics AP,12,85.68
STU165,Calculus I Honors,12,87.5
STU165,Astronomy Honors,12,95.75
STU165,Microeconomics AP,12,82.87
STU535,On The Fringe: Marginalized Voices in Literature Post-AP,12,97.02
STU535,Spanish V Honors,12,93.84
STU535,Calculus BC AP,12,85.62
STU535,Chemistry AP,12,85.17
STU535,Science Research III Advanced,12,95
STU535,European History AP,12,93.48
STU545,English Literature and Composition AP,12,92.58
STU545,Seminar in Visual Arts Post-AP,12,98
STU545,Spanish Language and Culture AP,12,92.2
STU545,Statistics AP,12,79.88
STU545,Astronomy Honors,12,87.46
STU545,Psychology Research and Applications Post-AP,12,100
STU12,Mythology Classical and World Literature Post-AP,12,95.7
STU12,Spanish Language and Culture AP,12,95.65
STU12,Calculus BC AP,12,86.88
STU12,Artificial Intelligence Post-AP,12,96.36
STU12,Physics C AP: Mechanics,12,82.5
STU12,Microeconomics AP,12,95.33
STU522,English Literature and Composition AP,12,92.6
STU522,Spanish IV,12,95.16
STU522,Calculus BC AP,12,96.28
STU522,Artificial Intelligence Post-AP,12,99.05
STU522,Physics C AP: Mechanics,12,92.83
STU522,Microeconomics AP,12,94.34
STU11,Shakespeare Post-AP,12,95.57
STU11,Spanish Language and Culture AP,12,97.3
STU11,Calculus AB AP,12,91.9
STU11,Biology Post-AP,12,93.62
STU11,Chemistry AP,12,94.32
STU11,Psychology AP,12,99.22
STU11,European History AP,12,97.62
STU451,Shakespeare Post-AP,12,93.8
STU451,Seminar in Visual Arts Post-AP,12,99
STU451,Spanish: 20th Century Latin American Literature Post-AP,12,96.58
STU451,Calculus BC AP,12,94.55
STU451,Biology AP,12,94.93
STU451,European History AP,12,97.6
STU451,Microeconomics AP,12,94.85
STU445,English Literature and Composition AP,12,92.3
STU445,Spanish Language and Culture AP,12,92.95
STU445,Calculus BC AP,12,90.8
STU445,Physics I AP,12,82.84
STU445,European History AP,12,91.05
STU445,Microeconomics AP,12,86.95
STU37,English Literature and Composition AP,12,89.47
STU37,Spanish: 20th Century Latin American Literature Post-AP,12,94.08
STU37,Statistics AP,12,84.4
STU37,Calculus I Honors,12,89.96
STU37,Environmental Science AP,12,88.43
STU37,Social Entrepreneurship III Advanced,12,90.96
STU37,Microeconomics AP,12,90.31
STU145,Shakespeare Post-AP,12,94.59
STU145,Spanish Language and Culture AP,12,88.15
STU145,Calculus AB AP,12,83.5
STU145,Chemistry AP,12,85.47
STU145,European History AP,12,88.29
STU145,Psychology Research and Applications Post-AP,12,100
STU536,Shakespeare Post-AP,12,93.8
STU536,Spanish Literature and Culture AP,12,91.76
STU536,Calculus I Honors,12,97.01
STU536,Biology AP,12,89.9
STU536,European History AP,12,93.71
STU536,Psychology Research and Applications Post-AP,12,100
STU80,English Literature and Composition AP,12,93.16
STU80,Latin AP,12,93.27
STU80,Calculus I Honors,12,91.03
STU80,Biology AP,12,87.16
STU80,Anatomy and Physiology Honors,12,94.26
STU80,Psychology Research and Applications Post-AP,12,100
STU686,Shakespeare Post-AP,12,95.48
STU686,Spanish Language and Culture AP,12,96.25
STU686,Multivariable Calculus Post-AP,12,94.2
STU686,Data Structures Post-AP,12,96.4
STU686,Physics C AP: Mechanics,12,96.78
STU686,Microeconomics AP,12,97.09
STU85,Mythology Classical and World Literature Post-AP,12,93.3
STU85,French Language and Culture AP,12,91.7
STU85,Calculus BC AP,12,94.45
STU85,Biology AP,12,97.32
STU85,Microeconomics AP,12,97.24
STU74,Shakespeare Post-AP,12,93.8
STU74,Art History AP,12,90.15
STU74,Spanish Language and Culture AP,12,87.25
STU74,Calculus I Honors,12,86.55
STU74,Environmental Science AP,12,82.82
STU74,Psychology AP,12,82.68
STU79,English Literature and Composition AP,12,92.91
STU79,Seminar in Visual Arts Post-AP,12,98.11
STU79,Spanish Language and Culture AP,12,87.64
STU79,Calculus AB AP,12,79.45
STU79,Environmental Science AP,12,88.58
STU79,Social Entrepreneurship III Advanced,12,97.23
STU79,Microeconomics AP,12,85.88
STU31,English Literature and Composition AP,12,91.92
STU31,Statistics AP,12,81.72
STU31,Anatomy and Physiology Honors,12,81.01
STU31,European History AP,12,80.03
STU31,Holocaust History Honors,12,97.48
STU132,English Literature and Composition AP,12,90.32
STU132,Art History AP,12,94.99
STU132,Calculus I Honors,12,98.08
STU132,Biology AP,12,85.9
STU132,Organic Chemistry Post-AP,12,96.05
STU132,European History AP,12,86.85
STU387,English Literature and Composition AP,12,90.08
STU387,French V Honors,12,91.19
STU387,Calculus I Honors,12,97.94
STU387,Physics I AP,12,82.54
STU387,Government and Politics: United States AP,12,79.96
STU387,Microeconomics AP,12,84.59
STU310,Mythology Classical and World Literature Post-AP,12,92.49
STU310,Art History AP,12,93.11
STU310,French Language and Culture AP,12,80.98
STU310,Calculus I Honors,12,83.12
STU310,Anatomy and Physiology Honors,12,86.56
STU221,English Literature and Composition AP,12,91.08
STU221,Talented Writers Program III Honors,12,83.38
STU221,Spanish V Honors,12,90.43
STU221,Calculus I Honors,12,93.37
STU221,Biology AP,12,73.82
STU221,Microeconomics AP,12,81.48
STU383,English Literature and Composition AP,12,86.63
STU383,Latin AP,12,89.4
STU383,Calculus I Honors,12,87.35
STU383,Astronomy Honors,12,84.94
STU383,Anatomy and Physiology Honors,12,87.03
STU383,European History AP,12,84.66
STU481,Mythology Classical and World Literature Post-AP,12,93.92
STU481,Art History AP,12,98.58
STU481,French Language and Culture AP,12,93.73
STU481,Calculus AB AP,12,90.25
STU481,Biology AP,12,90.99
STU481,Psychology AP,12,93.56
STU26,Shakespeare Post-AP,12,94.7
STU26,Latin AP,12,91.81
STU26,Calculus I Honors,12,93.75
STU26,Computer Science Principles AP,12,94.83
STU26,Marine Science Honors,12,94.71
STU26,European History AP,12,96.5
STU26,Social Entrepreneurship III Advanced,12,91.81
STU517,English Literature and Composition AP,12,89.66
STU517,Art History AP,12,91.22
STU517,Spanish Language and Culture AP,12,92.72
STU517,Calculus I Honors,12,84.3
STU517,Marine Science Honors,12,86.25
STU543,Mythology Classical and World Literature Post-AP,12,88.01
STU543,French Language and Culture AP,12,83.51
STU543,Calculus I Honors,12,93.98
STU543,Physics I AP,12,65.61
STU543,AP Research (Capstone Year 2),12,94.9
STU543,Microeconomics AP,12,86.23
STU428,Mythology Classical and World Literature Post-AP,12,94.51
STU428,Spanish Language and Culture AP,12,97.6
STU428,Statistics AP,12,99.26
STU428,Calculus BC AP,12,96.58
STU428,Physics C AP: Mechanics,12,96.46
STU428,Microeconomics AP,12,97.41
STU171,Mythology Classical and World Literature Post-AP,12,97.99
STU171,Chinese Language and Culture AP,12,98.34
STU171,Multivariable Calculus Post-AP,12,95.5
STU171,Computer Science Principles AP,12,97.72
STU171,Physics C AP: Mechanics,12,93.45
STU171,"Philosophy, Politics, and Economics Post-AP",12,98.18
STU172,Mythology Classical and World Literature Post-AP,12,96.02
STU172,Spanish Literature and Culture AP,12,94.8
STU172,Multivariable Calculus Post-AP,12,91.3
STU172,Physics C AP: Mechanics,12,90.73
STU172,Organic Chemistry Post-AP,12,95.31
STU172,European History AP,12,96.02
STU172,AP Research (Capstone Year 2),12,100
STU181,Women Writers Post-AP,12,93.93
STU181,Spanish Language and Culture AP,12,92.35
STU181,Statistics AP,12,93.93
STU181,Calculus BC AP,12,79.6
STU181,Marine Science Honors,12,93.75
STU181,European History AP,12,82.57
STU181,Government and Politics: United States AP,12,91.57
STU192,English Literature and Composition AP,12,95.27
STU192,Spanish Language and Culture AP,12,93.25
STU192,Calculus I Honors,12,98.98
STU192,Biology AP,12,86.73
STU192,Astronomy Honors,12,97.53
STU192,Anatomy and Physiology Honors,12,95.63
STU732,Mythology Classical and World Literature Post-AP,12,94.64
STU732,Calculus BC AP,12,89.29
STU732,Physics C AP: Mechanics,12,83.44
STU732,Biology Post-AP,12,100
STU732,European History AP,12,91.06
STU732,AP Seminar (Capstone Year 1),12,89.96
STU515,English Literature and Composition AP,12,87.46
STU515,Spanish: 20th Century Latin American Literature Post-AP,12,93.79
STU515,Calculus I Honors,12,95.73
STU515,Chemistry AP,12,83.18
STU515,European History AP,12,93.06
STU227,Mythology Classical and World Literature Post-AP,12,90.05
STU227,Spanish Language and Culture AP,12,94.37
STU227,Calculus BC AP,12,91.3
STU227,Artificial Intelligence Post-AP,12,97.88
STU227,Physics C AP: Mechanics,12,91.93
STU227,Chemistry AP,12,88.63
STU227,Microeconomics AP,12,94.08
STU495,English Literature and Composition AP,12,92.19
STU495,Talented Writers Program III Honors,12,91.45
STU495,Chinese Language and Culture AP,12,87.2
STU495,Calculus I Honors,12,89.6
STU495,Environmental Science AP,12,91.28
STU495,Psychology AP,12,91.42
STU495,Government and Politics: United States AP,12,91.91
STU495,AP Research (Capstone Year 2),12,97.84
STU414,English Literature and Composition AP,12,93.27
STU414,Spanish Language and Culture AP,12,95.05
STU414,Calculus AB AP,12,86.92
STU414,Biology AP,12,86.5
STU414,Psychology AP,12,91.36
STU414,AP Research (Capstone Year 2),12,100
STU68,English Literature and Composition AP,12,95.08
STU68,Art History AP,12,96.56
STU68,Spanish Language and Culture AP,12,95.65
STU68,Calculus I Honors,12,96.44
STU68,Biology AP,12,85.82
STU68,Microeconomics AP,12,89.01
STU30,Shakespeare Post-AP,12,95.14
STU30,Spanish: 20th Century Latin American Literature Post-AP,12,96.88
STU30,Calculus BC AP,12,92.88
STU30,Chemistry AP,12,86.8
STU30,Microeconomics AP,12,91.83
STU30,Psychology Research and Applications Post-AP,12,100
STU533,Mythology Classical and World Literature Post-AP,12,96.06
STU533,Spanish Language and Culture AP,12,97.38
STU533,Calculus AB AP,12,91.6
STU533,Chemistry AP,12,90.97
STU533,Psychology AP,12,96.11
STU533,European History AP,12,97.74
STU431,English Literature and Composition AP,12,93.52
STU431,Spanish: 20th Century Latin American Literature Post-AP,12,92.75
STU431,Statistics AP,12,93.63
STU431,Calculus BC AP,12,89.42
STU431,Chemistry AP,12,87.08
STU431,"Philosophy, Politics, and Economics Post-AP",12,94.85
STU631,Shakespeare Post-AP,12,90.5
STU631,Latin AP,12,89.97
STU631,Multivariable Calculus Post-AP,12,90.9
STU631,Physics C AP: Mechanics,12,91.03
STU631,Science Research III Advanced,12,94
STU631,Microeconomics AP,12,86.67
STU554,English Literature and Composition AP,12,90.39
STU554,Spanish Language and Culture AP,12,94
STU554,Calculus BC AP,12,94.53
STU554,Data Structures Post-AP,12,90.37
STU554,Physics C AP: Mechanics,12,77.85
STU554,European History AP,12,85.04
STU100,English Literature and Composition AP,12,92.47
STU100,Spanish Language and Culture AP,12,93.4
STU100,Calculus AB AP,12,90.86
STU100,Artificial Intelligence Post-AP,12,97
STU100,Chemistry AP,12,92.95
STU100,European History AP,12,93.96
STU16,English Literature and Composition AP,12,94.15
STU16,Latin AP,12,89.82
STU16,Calculus I Honors,12,94.47
STU16,Environmental Science AP,12,88.23
STU16,Psychology AP,12,87.26
STU16,Microeconomics AP,12,87.46
