,StudentID,Course,Grade,Section_Grade,Course_Type
3906,STU802,English Literature and Composition AP,12,96.52,English
3907,STU802,Spanish Literature and Culture AP,12,97.14,Foreign Language
3908,STU802,Calculus AB AP,12,96.7,Math
3909,STU802,Computer Science Principles AP,12,97.87,Computer Science
3910,STU802,Biology Post-AP,12,94.15,Science
3911,STU802,Chemistry AP,12,96.35,Science
3912,STU802,European History AP,12,96.73,Humanities
3913,STU796,Mythology Classical and World Literature Post-AP,12,94.83,English
3914,STU796,Talented Writers Program III Honors,12,94.98,English
3915,STU796,Seminar in Visual Arts Post-AP,12,98.94,Arts
3916,STU796,Chinese Language and Culture AP,12,97.14,Foreign Language
3917,STU796,Calculus AB AP,12,91.75,Math
3918,STU796,Chemistry AP,12,86.49,Science
3919,STU796,European History AP,12,96.65,Humanities
3920,STU799,English Literature and Composition AP,12,91.59,English
3921,STU799,Spanish IV,12,89.85,Foreign Language
3922,STU799,Statistics AP,12,94.51,Math
3923,STU799,Calculus BC AP,12,93.0,Math
3924,STU799,Artificial Intelligence Post-AP,12,89.68,Computer Science
3925,STU799,Physics C AP: Mechanics,12,88.69,Science
3926,STU799,Microeconomics AP,12,87.04,Humanities
3927,STU622,Mythology Classical and World Literature Post-AP,12,95.54,English
3928,STU622,Spanish Literature and Culture AP,12,94.74,Foreign Language
3929,STU622,Calculus AB AP,12,92.5,Math
3930,STU622,Biology AP,12,99.09,Science
3931,STU622,Organic Chemistry Post-AP,12,98.27,Science
3932,STU622,European History AP,12,99.05,Humanities
3933,STU622,AP Research (Capstone Year 2),12,100.0,Research
3934,STU788,English Literature and Composition AP,12,95.82,English
3935,STU788,Studio Art Drawing AP,12,97.17,Arts
3936,STU788,Spanish Language and Culture AP,12,96.25,Foreign Language
3937,STU788,Calculus AB AP,12,90.55,Math
3938,STU788,Biology AP,12,90.19,Science
3939,STU788,AP Research (Capstone Year 2),12,100.0,Research
3940,STU788,Microeconomics AP,12,93.36,Humanities
3941,STU500,English Literature and Composition AP,12,93.45,English
3942,STU500,Art History AP,12,95.49,Humanities
3943,STU500,Spanish IV,12,88.67,Foreign Language
3944,STU500,Statistics AP,12,85.11,Math
3945,STU500,Environmental Science AP,12,86.08,unknown
3946,STU500,European History AP,12,91.03,Humanities
3947,STU667,Spanish Literature and Culture AP,12,97.23,Foreign Language
3948,STU667,Statistics AP,12,98.28,Math
3949,STU667,Calculus BC AP,12,98.93,Math
3950,STU667,Biology Post-AP,12,99.47,Science
3951,STU667,AP Research (Capstone Year 2),12,100.0,Research
3952,STU667,Psychology Research and Applications Post-AP,12,100.0,Psychology
3953,STU489,English Literature and Composition AP,12,79.89,English
3954,STU489,Seminar in Visual Arts Post-AP,12,98.68,Arts
3955,STU489,French Language and Culture AP,12,90.18,Foreign Language
3956,STU489,Multivariable Calculus Post-AP,12,88.1,Math
3957,STU489,Artificial Intelligence Post-AP,12,96.74,Computer Science
3958,STU489,Physics C AP: Mechanics,12,91.74,Science
3959,STU489,Microeconomics AP,12,85.82,Humanities
3960,STU92,English Literature and Composition AP,12,89.82,English
3961,STU92,Latin AP,12,91.07,Foreign Language
3962,STU92,Calculus I Honors,12,85.15,Math
3963,STU92,Astronomy Honors,12,85.78,Science
3964,STU92,European History AP,12,81.58,Humanities
3965,STU198,English Literature and Composition AP,12,91.39,English
3966,STU198,Calculus BC AP,12,83.23,Math
3967,STU198,Artificial Intelligence Post-AP,12,98.53,Computer Science
3968,STU198,Physics C AP: Mechanics,12,91.16,Science
3969,STU198,European History AP,12,92.76,Humanities
3970,STU198,AP Research (Capstone Year 2),12,97.13,Research
3971,STU524,Mythology Classical and World Literature Post-AP,12,94.35,English
3972,STU524,Statistics AP,12,95.38,Math
3973,STU524,Calculus AB AP,12,91.86,Math
3974,STU524,Artificial Intelligence Post-AP,12,96.31,Computer Science
3975,STU524,Physics C AP: Mechanics,12,89.14,Science
3976,STU524,European History AP,12,97.51,Humanities
3977,STU524,AP Research (Capstone Year 2),12,100.0,Research
3978,STU469,English Literature and Composition AP,12,90.05,English
3979,STU469,Studio Art 3-D Design AP,12,98.29,Arts
3980,STU469,Latin AP,12,93.45,Foreign Language
3981,STU469,Calculus I Honors,12,90.2,Math
3982,STU469,Astronomy Honors,12,91.95,Science
3983,STU469,European History AP,12,92.7,Humanities
3984,STU67,English Literature and Composition AP,12,93.82,English
3985,STU67,Spanish Language and Culture AP,12,93.55,Foreign Language
3986,STU67,Calculus AB AP,12,95.14,Math
3987,STU67,Data Structures Post-AP,12,93.31,Computer Science
3988,STU67,Physics I AP,12,90.96,Science
3989,STU67,Microeconomics AP,12,91.14,Humanities
3990,STU162,Women Writers Post-AP,12,94.24,English
3991,STU162,Chinese Language and Culture AP,12,91.31,Foreign Language
3992,STU162,Multivariable Calculus Post-AP,12,96.6,Math
3993,STU162,Physics C AP: Mechanics,12,95.96,Science
3994,STU162,"Philosophy, Politics, and Economics Post-AP",12,93.03,Law and Politics
3995,STU715,Mythology Classical and World Literature Post-AP,12,92.49,English
3996,STU715,Spanish Language and Culture AP,12,95.73,Foreign Language
3997,STU715,Calculus BC AP,12,87.02,Math
3998,STU715,Data Structures Post-AP,12,91.06,Computer Science
3999,STU715,Physics I AP,12,95.46,Science
4000,STU715,Psychology Research and Applications Post-AP,12,100.0,Psychology
4001,STU678,Shakespeare Post-AP,12,91.46,English
4002,STU678,Spanish: 20th Century Latin American Literature Post-AP,12,96.5,Foreign Language
4003,STU678,Statistics AP,12,96.14,Math
4004,STU678,Calculus BC AP,12,93.45,Math
4005,STU678,Environmental Science AP,12,94.04,unknown
4006,STU678,Psychology AP,12,95.59,Psychology
4007,STU678,European History AP,12,98.59,Humanities
4008,STU284,English Literature and Composition AP,12,94.24,English
4009,STU284,Seminar in Visual Arts Post-AP,12,98.53,Arts
4010,STU284,Spanish: 20th Century Latin American Literature Post-AP,12,95.17,Foreign Language
4011,STU284,Calculus BC AP,12,88.98,Math
4012,STU284,Chemistry AP,12,90.95,Science
4013,STU284,Microeconomics AP,12,92.43,Humanities
4014,STU659,English Literature and Composition AP,12,96.2,English
4015,STU659,Art History AP,12,96.15,Humanities
4016,STU659,Spanish Language and Culture AP,12,96.7,Foreign Language
4017,STU659,Calculus I Honors,12,97.69,Math
4018,STU659,Biology AP,12,91.4,Science
4019,STU659,Astronomy Honors,12,96.65,Science
4020,STU49,Shakespeare Post-AP,12,94.62,English
4021,STU49,French Language and Culture AP,12,95.45,Foreign Language
4022,STU49,Calculus AB AP,12,88.75,Math
4023,STU49,Chemistry AP,12,84.46,Science
4024,STU49,Psychology AP,12,97.43,Psychology
4025,STU49,AP Research (Capstone Year 2),12,100.0,Research
4026,STU9,English Literature and Composition AP,12,92.18,English
4027,STU9,Chinese Language and Culture AP,12,93.67,Foreign Language
4028,STU9,Calculus I Honors,12,95.75,Math
4029,STU9,Biology AP,12,84.73,Science
4030,STU9,Marine Science Honors,12,92.34,unknown
4031,STU9,Microeconomics AP,12,86.47,Humanities
4032,STU213,English Literature and Composition AP,12,76.45,English
4033,STU213,Spanish IV,12,86.3,Foreign Language
4034,STU213,Calculus I Honors,12,90.71,Math
4035,STU213,Anatomy and Physiology Honors,12,83.29,Science
4036,STU213,European History AP,12,85.16,Humanities
4037,STU213,Microeconomics AP,12,79.28,Humanities
4038,STU400,Shakespeare Post-AP,12,96.17,English
4039,STU400,Spanish V Honors,12,97.59,Foreign Language
4040,STU400,Calculus BC AP,12,82.17,Math
4041,STU400,Physics I AP,12,91.53,Science
4042,STU400,European History AP,12,98.22,Humanities
4043,STU506,Mythology Classical and World Literature Post-AP,12,91.72,English
4044,STU506,Spanish Literature and Culture AP,12,89.79,Foreign Language
4045,STU506,Calculus AB AP,12,88.6,Math
4046,STU506,Biology AP,12,86.61,Science
4047,STU506,Anatomy and Physiology Honors,12,96.5,Science
4048,STU506,Psychology Research and Applications Post-AP,12,100.0,Psychology
4049,STU492,English Literature and Composition AP,12,76.14,English
4050,STU492,Studio Art 3-D Design AP,12,89.51,Arts
4051,STU492,Spanish V Honors,12,88.64,Foreign Language
4052,STU492,Calculus I Honors,12,84.25,Math
4053,STU492,Marine Science Honors,12,76.5,unknown
4054,STU492,European History AP,12,77.39,Humanities
4055,STU702,English Literature and Composition AP,12,86.32,English
4056,STU702,Spanish IV,12,82.88,Foreign Language
4057,STU702,Calculus AB AP,12,79.58,Math
4058,STU702,Astronomy Honors,12,88.75,Science
4059,STU702,Anatomy and Physiology Honors,12,92.56,Science
4060,STU702,World History AP,12,86.53,Humanities
4061,STU529,English Literature and Composition AP,12,98.62,English
4062,STU529,Chinese Language and Culture AP,12,97.0,Foreign Language
4063,STU529,Statistics AP,12,96.59,Math
4064,STU529,Multivariable Calculus Post-AP,12,98.0,Math
4065,STU529,Artificial Intelligence Post-AP,12,98.88,Computer Science
4066,STU529,Physics C AP: Mechanics,12,98.44,Science
4067,STU509,English Literature and Composition AP,12,96.05,English
4068,STU509,Chinese V Honors,12,96.82,Foreign Language
4069,STU509,Calculus I Honors,12,98.4,Math
4070,STU509,Biology AP,12,92.53,Science
4071,STU509,Microeconomics AP,12,92.32,Humanities
4072,STU490,On The Fringe: Marginalized Voices in Literature Post-AP,12,98.72,English
4073,STU490,Spanish Language and Culture AP,12,96.25,Foreign Language
4074,STU490,Statistics AP,12,90.94,Math
4075,STU490,Calculus I Honors,12,91.35,Math
4076,STU490,Marine Science Honors,12,94.62,unknown
4077,STU490,Microeconomics AP,12,85.93,Humanities
4078,STU699,English Literature and Composition AP,12,58.62,English
4079,STU699,Spanish: 20th Century Latin American Literature Post-AP,12,73.33,Foreign Language
4080,STU699,Calculus AB AP,12,86.78,Math
4081,STU699,Artificial Intelligence Post-AP,12,70.63,Computer Science
4082,STU699,Physics C AP: Mechanics,12,60.6,Science
4083,STU699,European History AP,12,76.42,Humanities
4084,STU70,Mythology Classical and World Literature Post-AP,12,97.53,English
4085,STU70,Spanish Language and Culture AP,12,95.35,Foreign Language
4086,STU70,Multivariable Calculus Post-AP,12,93.0,Math
4087,STU70,Artificial Intelligence Post-AP,12,96.96,Computer Science
4088,STU70,Organic Chemistry Post-AP,12,96.54,Science
4089,STU70,Science Research III Advanced,12,97.0,unknown
4090,STU70,European History AP,12,97.42,Humanities
4091,STU277,Shakespeare Post-AP,12,93.95,English
4092,STU277,Spanish Language and Culture AP,12,97.53,Foreign Language
4093,STU277,Calculus I Honors,12,96.1,Math
4094,STU277,Chemistry AP,12,91.82,Science
4095,STU277,European History AP,12,97.03,Humanities
4096,STU277,AP Research (Capstone Year 2),12,99.51,Research
4097,STU40,Shakespeare Post-AP,12,93.45,English
4098,STU40,Chinese Language and Culture AP,12,95.34,Foreign Language
4099,STU40,Calculus BC AP,12,97.72,Math
4100,STU40,Chemistry AP,12,96.01,Science
4101,STU40,European History AP,12,98.67,Humanities
4102,STU40,"Philosophy, Politics, and Economics Post-AP",12,94.85,Law and Politics
4103,STU164,English Literature and Composition AP,12,88.37,English
4104,STU164,Spanish Language and Culture AP,12,91.3,Foreign Language
4105,STU164,Statistics AP,12,93.08,Math
4106,STU164,Calculus AB AP,12,83.35,Math
4107,STU164,Marine Science Honors,12,93.77,unknown
4108,STU164,Microeconomics AP,12,87.64,Humanities
4109,STU231,English Literature and Composition AP,12,77.45,English
4110,STU231,Spanish V Honors,12,87.48,Foreign Language
4111,STU231,Calculus I Honors,12,81.48,Math
4112,STU231,Environmental Science AP,12,72.19,unknown
4113,STU231,European History AP,12,75.08,Humanities
4114,STU231,Microeconomics AP,12,70.96,Humanities
4115,STU77,Shakespeare Post-AP,12,95.35,English
4116,STU77,Spanish Language and Culture AP,12,97.45,Foreign Language
4117,STU77,Statistics AP,12,95.34,Math
4118,STU77,Calculus BC AP,12,92.63,Math
4119,STU77,Chemistry AP,12,91.35,Science
4120,STU77,Science Research III Advanced,12,98.0,unknown
4121,STU77,Microeconomics AP,12,96.41,Humanities
4122,STU23,Women Writers Post-AP,12,94.92,English
4123,STU23,Spanish Language and Culture AP,12,93.78,Foreign Language
4124,STU23,Multivariable Calculus Post-AP,12,92.8,Math
4125,STU23,Physics C AP: Mechanics,12,92.79,Science
4126,STU23,Science Research III Advanced,12,96.0,unknown
4127,STU23,European History AP,12,94.06,Humanities
4128,STU397,English Literature and Composition AP,12,92.88,English
4129,STU397,Spanish Language and Culture AP,12,93.4,Foreign Language
4130,STU397,Calculus I Honors,12,96.46,Math
4131,STU397,Biology AP,12,85.62,Science
4132,STU397,Anatomy and Physiology Honors,12,91.6,Science
4133,STU397,Microeconomics AP,12,83.48,Humanities
4134,STU66,Shakespeare Post-AP,12,95.48,English
4135,STU66,Spanish Language and Culture AP,12,97.0,Foreign Language
4136,STU66,Calculus AB AP,12,92.95,Math
4137,STU66,Chemistry AP,12,93.58,Science
4138,STU66,AP Research (Capstone Year 2),12,100.0,Research
4139,STU66,Microeconomics AP,12,96.27,Humanities
4140,STU441,English Literature and Composition AP,12,95.77,English
4141,STU441,Chinese Language and Culture AP,12,93.99,Foreign Language
4142,STU441,Calculus AB AP,12,80.95,Math
4143,STU441,Data Structures Post-AP,12,87.26,Computer Science
4144,STU441,Biology AP,12,90.58,Science
4145,STU441,World History AP,12,101.63,Humanities
4146,STU571,English Literature and Composition AP,12,93.43,English
4147,STU571,French V Honors,12,84.76,Foreign Language
4148,STU571,Calculus I Honors,12,96.26,Math
4149,STU571,Astronomy Honors,12,93.24,Science
4150,STU571,Psychology AP,12,93.16,Psychology
4151,STU571,Microeconomics AP,12,90.91,Humanities
4152,STU29,Talented Writers Program III Honors,12,92.89,English
4153,STU29,Art History AP,12,94.04,Humanities
4154,STU29,Spanish Language and Culture AP,12,91.0,Foreign Language
4155,STU29,Calculus I Honors,12,89.15,Math
4156,STU29,Anatomy and Physiology Honors,12,84.51,Science
4157,STU540,Women Writers Post-AP,12,96.95,English
4158,STU540,Seminar in Visual Arts Post-AP,12,98.47,Arts
4159,STU540,Spanish Language and Culture AP,12,94.45,Foreign Language
4160,STU540,Calculus AB AP,12,79.0,Math
4161,STU540,Environmental Science AP,12,88.03,unknown
4162,STU540,Government and Politics: United States AP,12,88.59,Humanities
4163,STU540,Microeconomics AP,12,82.96,Humanities
4164,STU290,Shakespeare Post-AP,12,96.15,English
4165,STU290,Spanish Language and Culture AP,12,96.1,Foreign Language
4166,STU290,Multivariable Calculus Post-AP,12,91.3,Math
4167,STU290,Organic Chemistry Post-AP,12,95.8,Science
4168,STU290,Psychology AP,12,96.26,Psychology
4169,STU290,Social Entrepreneurship III Advanced,12,97.38,Entrepreneurship
4170,STU290,Microeconomics AP,12,93.79,Humanities
4171,STU39,Mythology Classical and World Literature Post-AP,12,94.65,English
4172,STU39,French Language and Culture AP,12,93.33,Foreign Language
4173,STU39,Calculus AB AP,12,81.94,Math
4174,STU39,Physics I AP,12,79.36,Science
4175,STU39,Science Research III Advanced,12,97.0,unknown
4176,STU39,European History AP,12,90.91,Humanities
4177,STU708,Shakespeare Post-AP,12,93.22,English
4178,STU708,Spanish IV,12,94.66,Foreign Language
4179,STU708,Calculus BC AP,12,96.62,Math
4180,STU708,Chemistry AP,12,95.96,Science
4181,STU708,AP Research (Capstone Year 2),12,100.0,Research
4182,STU708,Social Entrepreneurship III Advanced,12,93.38,Entrepreneurship
4183,STU708,Microeconomics AP,12,95.46,Humanities
4184,STU474,Shakespeare Post-AP,12,94.22,English
4185,STU474,Spanish: 20th Century Latin American Literature Post-AP,12,97.0,Foreign Language
4186,STU474,Calculus BC AP,12,93.22,Math
4187,STU474,Chemistry AP,12,92.47,Science
4188,STU474,European History AP,12,96.65,Humanities
4189,STU474,"Philosophy, Politics, and Economics Post-AP",12,94.24,Law and Politics
4190,STU175,English Literature and Composition AP,12,78.18,English
4191,STU175,Chinese Language and Culture AP,12,90.23,Foreign Language
4192,STU175,Calculus AB AP,12,87.71,Math
4193,STU175,Physics I AP,12,80.35,Science
4194,STU175,Psychology AP,12,79.82,Psychology
4195,STU175,Microeconomics AP,12,82.46,Humanities
4196,STU408,On The Fringe: Marginalized Voices in Literature Post-AP,12,96.6,English
4197,STU408,Art History AP,12,99.3,Humanities
4198,STU408,French Language and Culture AP,12,95.05,Foreign Language
4199,STU408,Calculus BC AP,12,94.18,Math
4200,STU408,Biology Post-AP,12,95.83,Science
4201,STU408,Chemistry AP,12,94.46,Science
4202,STU408,Science Research III Advanced,12,97.0,unknown
4203,STU530,English Literature and Composition AP,12,83.99,English
4204,STU530,Spanish Language and Culture AP,12,94.0,Foreign Language
4205,STU530,Statistics AP,12,92.96,Math
4206,STU530,Physics I AP,12,76.54,Science
4207,STU530,European History AP,12,84.87,Humanities
4208,STU530,Microeconomics AP,12,86.16,Humanities
4209,STU83,Shakespeare Post-AP,12,96.4,English
4210,STU83,Spanish Language and Culture AP,12,95.35,Foreign Language
4211,STU83,Calculus AB AP,12,91.6,Math
4212,STU83,Environmental Science AP,12,94.96,unknown
4213,STU83,European History AP,12,97.98,Humanities
4214,STU83,AP Research (Capstone Year 2),12,100.0,Research
4215,STU352,Women Writers Post-AP,12,95.93,English
4216,STU352,Latin AP,12,95.27,Foreign Language
4217,STU352,Calculus BC AP,12,94.82,Math
4218,STU352,Data Structures Post-AP,12,90.1,Computer Science
4219,STU352,Physics C AP: Mechanics,12,88.49,Science
4220,STU352,Microeconomics AP,12,92.91,Humanities
4221,STU435,English Literature and Composition AP,12,80.87,English
4222,STU435,Spanish V Honors,12,95.49,Foreign Language
4223,STU435,Calculus I Honors,12,95.05,Math
4224,STU435,Biology Post-AP,12,94.38,Science
4225,STU435,Chemistry AP,12,94.8,Science
4226,STU435,Microeconomics AP,12,90.41,Humanities
4227,STU435,Psychology Research and Applications Post-AP,12,100.0,Psychology
4228,STU724,English Literature and Composition AP,12,90.1,English
4229,STU724,Spanish IV,12,80.84,Foreign Language
4230,STU724,Calculus I Honors,12,78.28,Math
4231,STU724,Astronomy Honors,12,77.22,Science
4232,STU724,European History AP,12,74.89,Humanities
4233,STU392,English Literature and Composition AP,12,89.71,English
4234,STU392,Spanish Language and Culture AP,12,91.3,Foreign Language
4235,STU392,Calculus I Honors,12,88.15,Math
4236,STU392,Biology AP,12,87.47,Science
4237,STU392,European History AP,12,84.52,Humanities
4238,STU392,AP Research (Capstone Year 2),12,96.08,Research
4239,STU614,English Literature and Composition AP,12,92.66,English
4240,STU614,Spanish IV,12,93.51,Foreign Language
4241,STU614,Statistics AP,12,93.15,Math
4242,STU614,Calculus AB AP,12,90.76,Math
4243,STU614,Physics I AP,12,80.53,Science
4244,STU614,Microeconomics AP,12,91.74,Humanities
4245,STU603,English Literature and Composition AP,12,80.56,English
4246,STU603,Latin AP,12,88.17,Foreign Language
4247,STU603,Statistics AP,12,82.08,Math
4248,STU603,Calculus I Honors,12,86.09,Math
4249,STU603,Environmental Science AP,12,79.22,unknown
4250,STU603,Microeconomics AP,12,76.82,Humanities
4251,STU103,Women Writers Post-AP,12,96.61,English
4252,STU103,Chinese Language and Culture AP,12,93.21,Foreign Language
4253,STU103,Calculus BC AP,12,90.78,Math
4254,STU103,Chemistry AP,12,93.06,Science
4255,STU103,Environmental Science AP,12,95.21,unknown
4256,STU103,European History AP,12,93.53,Humanities
4257,STU141,English Literature and Composition AP,12,95.58,English
4258,STU141,Spanish V Honors,12,95.21,Foreign Language
4259,STU141,Calculus AB AP,12,93.4,Math
4260,STU141,Biology AP,12,92.54,Science
4261,STU141,Organic Chemistry Post-AP,12,97.92,Science
4262,STU141,Microeconomics AP,12,95.93,Humanities
4263,STU709,Shakespeare Post-AP,12,95.91,English
4264,STU709,Seminar in Visual Arts Post-AP,12,98.42,Arts
4265,STU709,Spanish Language and Culture AP,12,95.51,Foreign Language
4266,STU709,Calculus I Honors,12,90.45,Math
4267,STU709,Biology AP,12,83.87,Science
4268,STU709,Psychology AP,12,92.84,Psychology
4269,STU709,Social Entrepreneurship III Advanced,12,94.89,Entrepreneurship
4270,STU202,Shakespeare Post-AP,12,94.5,English
4271,STU202,Spanish Language and Culture AP,12,92.81,Foreign Language
4272,STU202,Calculus BC AP,12,89.02,Math
4273,STU202,Biology AP,12,93.6,Science
4274,STU202,Social Entrepreneurship III Advanced,12,93.17,Entrepreneurship
4275,STU202,"Philosophy, Politics, and Economics Post-AP",12,96.67,Law and Politics
4276,STU202,Psychology Research and Applications Post-AP,12,100.0,Psychology
4277,STU832,Women Writers Post-AP,12,95.59,English
4278,STU832,Studio Art 2-D Design AP,12,90.48,Arts
4279,STU832,Spanish Literature and Culture AP,12,88.44,Foreign Language
4280,STU832,Calculus I Honors,12,90.49,Math
4281,STU832,Biology AP,12,75.04,Science
4282,STU832,European History AP,12,92.12,Humanities
4283,STU44,English Literature and Composition AP,12,77.52,English
4284,STU44,Art History AP,12,84.32,Humanities
4285,STU44,Spanish V Honors,12,88.46,Foreign Language
4286,STU44,Statistics AP,12,78.33,Math
4287,STU44,Psychology AP,12,74.46,Psychology
4288,STU44,European History AP,12,77.9,Humanities
4289,STU160,English Literature and Composition AP,12,94.01,English
4290,STU160,Spanish Language and Culture AP,12,94.91,Foreign Language
4291,STU160,Statistics AP,12,94.43,Math
4292,STU160,Calculus AB AP,12,84.36,Math
4293,STU160,Chemistry AP,12,84.48,Science
4294,STU160,Microeconomics AP,12,94.53,Humanities
4295,STU72,English Literature and Composition AP,12,90.24,English
4296,STU72,Spanish IV,12,82.4,Foreign Language
4297,STU72,Calculus I Honors,12,95.2,Math
4298,STU72,Biology AP,12,84.98,Science
4299,STU72,Anatomy and Physiology Honors,12,89.63,Science
4300,STU72,Microeconomics AP,12,84.46,Humanities
4301,STU695,Shakespeare Post-AP,12,95.63,English
4302,STU695,Spanish: 20th Century Latin American Literature Post-AP,12,98.92,Foreign Language
4303,STU695,Statistics AP,12,96.5,Math
4304,STU695,Calculus BC AP,12,90.33,Math
4305,STU695,Environmental Science AP,12,95.51,unknown
4306,STU695,Microeconomics AP,12,93.47,Humanities
4307,STU157,Women Writers Post-AP,12,95.79,English
4308,STU157,Spanish Language and Culture AP,12,95.5,Foreign Language
4309,STU157,Calculus BC AP,12,87.28,Math
4310,STU157,Biology Post-AP,12,94.63,Science
4311,STU157,Chemistry AP,12,94.46,Science
4312,STU157,World History AP,12,99.59,Humanities
4313,STU421,English Literature and Composition AP,12,92.06,English
4314,STU421,Studio Art Drawing AP,12,93.35,Arts
4315,STU421,Art History AP,12,95.73,Humanities
4316,STU421,Spanish V Honors,12,91.62,Foreign Language
4317,STU421,Calculus I Honors,12,94.35,Math
4318,STU421,Marine Science Honors,12,89.34,unknown
4319,STU5,English Literature and Composition AP,12,84.61,English
4320,STU5,Spanish V Honors,12,94.01,Foreign Language
4321,STU5,Calculus I Honors,12,94.24,Math
4322,STU5,Biology Post-AP,12,97.87,Science
4323,STU5,European History AP,12,96.62,Humanities
4324,STU8,English Literature and Composition AP,12,92.04,English
4325,STU8,Studio Art 3-D Design AP,12,98.66,Arts
4326,STU8,French V Honors,12,92.69,Foreign Language
4327,STU8,Statistics AP,12,86.63,Math
4328,STU8,Calculus I Honors,12,98.15,Math
4329,STU8,Biology AP,12,73.34,Science
4330,STU8,Microeconomics AP,12,85.78,Humanities
4331,STU116,On The Fringe: Marginalized Voices in Literature Post-AP,12,92.89,English
4332,STU116,Spanish V Honors,12,92.31,Foreign Language
4333,STU116,Calculus I Honors,12,92.5,Math
4334,STU116,Biology AP,12,87.7,Science
4335,STU116,Psychology AP,12,90.63,Psychology
4336,STU116,European History AP,12,86.56,Humanities
4337,STU133,Mythology Classical and World Literature Post-AP,12,92.68,English
4338,STU133,Chinese Language and Culture AP,12,87.07,Foreign Language
4339,STU133,Calculus AB AP,12,79.75,Math
4340,STU133,Biology AP,12,88.44,Science
4341,STU133,Organic Chemistry Post-AP,12,93.83,Science
4342,STU133,Microeconomics AP,12,85.94,Humanities
4343,STU165,English Literature and Composition AP,12,90.02,English
4344,STU165,Spanish IV,12,83.59,Foreign Language
4345,STU165,Statistics AP,12,85.68,Math
4346,STU165,Calculus I Honors,12,87.5,Math
4347,STU165,Astronomy Honors,12,95.75,Science
4348,STU165,Microeconomics AP,12,82.87,Humanities
4349,STU535,On The Fringe: Marginalized Voices in Literature Post-AP,12,97.02,English
4350,STU535,Spanish V Honors,12,93.84,Foreign Language
4351,STU535,Calculus BC AP,12,85.62,Math
4352,STU535,Chemistry AP,12,85.17,Science
4353,STU535,Science Research III Advanced,12,95.0,unknown
4354,STU535,European History AP,12,93.48,Humanities
4355,STU545,English Literature and Composition AP,12,92.58,English
4356,STU545,Seminar in Visual Arts Post-AP,12,98.0,Arts
4357,STU545,Spanish Language and Culture AP,12,92.2,Foreign Language
4358,STU545,Statistics AP,12,79.88,Math
4359,STU545,Astronomy Honors,12,87.46,Science
4360,STU545,Psychology Research and Applications Post-AP,12,100.0,Psychology
4361,STU12,Mythology Classical and World Literature Post-AP,12,95.7,English
4362,STU12,Spanish Language and Culture AP,12,95.65,Foreign Language
4363,STU12,Calculus BC AP,12,86.88,Math
4364,STU12,Artificial Intelligence Post-AP,12,96.36,Computer Science
4365,STU12,Physics C AP: Mechanics,12,82.5,Science
4366,STU12,Microeconomics AP,12,95.33,Humanities
4367,STU522,English Literature and Composition AP,12,92.6,English
4368,STU522,Spanish IV,12,95.16,Foreign Language
4369,STU522,Calculus BC AP,12,96.28,Math
4370,STU522,Artificial Intelligence Post-AP,12,99.05,Computer Science
4371,STU522,Physics C AP: Mechanics,12,92.83,Science
4372,STU522,Microeconomics AP,12,94.34,Humanities
4373,STU11,Shakespeare Post-AP,12,95.57,English
4374,STU11,Spanish Language and Culture AP,12,97.3,Foreign Language
4375,STU11,Calculus AB AP,12,91.9,Math
4376,STU11,Biology Post-AP,12,93.62,Science
4377,STU11,Chemistry AP,12,94.32,Science
4378,STU11,Psychology AP,12,99.22,Psychology
4379,STU11,European History AP,12,97.62,Humanities
4380,STU451,Shakespeare Post-AP,12,93.8,English
4381,STU451,Seminar in Visual Arts Post-AP,12,99.0,Arts
4382,STU451,Spanish: 20th Century Latin American Literature Post-AP,12,96.58,Foreign Language
4383,STU451,Calculus BC AP,12,94.55,Math
4384,STU451,Biology AP,12,94.93,Science
4385,STU451,European History AP,12,97.6,Humanities
4386,STU451,Microeconomics AP,12,94.85,Humanities
4387,STU445,English Literature and Composition AP,12,92.3,English
4388,STU445,Spanish Language and Culture AP,12,92.95,Foreign Language
4389,STU445,Calculus BC AP,12,90.8,Math
4390,STU445,Physics I AP,12,82.84,Science
4391,STU445,European History AP,12,91.05,Humanities
4392,STU445,Microeconomics AP,12,86.95,Humanities
4393,STU37,English Literature and Composition AP,12,89.47,English
4394,STU37,Spanish: 20th Century Latin American Literature Post-AP,12,94.08,Foreign Language
4395,STU37,Statistics AP,12,84.4,Math
4396,STU37,Calculus I Honors,12,89.96,Math
4397,STU37,Environmental Science AP,12,88.43,unknown
4398,STU37,Social Entrepreneurship III Advanced,12,90.96,Entrepreneurship
4399,STU37,Microeconomics AP,12,90.31,Humanities
4400,STU145,Shakespeare Post-AP,12,94.59,English
4401,STU145,Spanish Language and Culture AP,12,88.15,Foreign Language
4402,STU145,Calculus AB AP,12,83.5,Math
4403,STU145,Chemistry AP,12,85.47,Science
4404,STU145,European History AP,12,88.29,Humanities
4405,STU145,Psychology Research and Applications Post-AP,12,100.0,Psychology
4406,STU536,Shakespeare Post-AP,12,93.8,English
4407,STU536,Spanish Literature and Culture AP,12,91.76,Foreign Language
4408,STU536,Calculus I Honors,12,97.01,Math
4409,STU536,Biology AP,12,89.9,Science
4410,STU536,European History AP,12,93.71,Humanities
4411,STU536,Psychology Research and Applications Post-AP,12,100.0,Psychology
4412,STU80,English Literature and Composition AP,12,93.16,English
4413,STU80,Latin AP,12,93.27,Foreign Language
